day,setup_type,direction,signal_time,entry_time,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd
2024-02-22,reversal,LONG,2024-02-22 10:00:00-05:00,2024-02-22 10:45:00-05:00,2023.32,2019.9376901107212,2030.0846197785575,2024-02-22 11:45:00-05:00,2019.9376901107212,SL,-1.1153,-557.65
2024-03-05,reversal,SHORT,2024-03-05 10:15:00-05:00,2024-03-05 11:00:00-05:00,2127.0,2137.732248934863,2105.535502130274,2024-03-05 23:45:00-05:00,2126.14,EOD,0.0438,21.9
2024-03-11,reversal,LONG,2024-03-11 09:45:00-04:00,2024-03-11 10:45:00-04:00,2181.71,2176.097223601321,2192.9355527973585,2024-03-11 11:00:00-04:00,2176.097223601321,SL,-1.0695,-534.74
2024-03-19,reversal,SHORT,2024-03-19 09:45:00-04:00,2024-03-19 10:45:00-04:00,2151.18,2158.8502719443723,2135.839456111255,2024-03-19 19:15:00-04:00,2158.8502719443723,SL,-1.0508,-525.42
2024-03-21,reversal,SHORT,2024-03-21 09:45:00-04:00,2024-03-21 10:15:00-04:00,2201.99,2208.780871445194,2188.4082571096114,2024-03-21 11:00:00-04:00,2188.4082571096114,TP,1.9426,971.28
2024-03-22,reversal,SHORT,2024-03-22 10:30:00-04:00,2024-03-22 11:15:00-04:00,2174.73,2176.7107570387866,2170.768485922427,2024-03-22 12:00:00-04:00,2170.768485922427,TP,1.8031,901.55
2024-03-27,reversal,LONG,2024-03-27 10:00:00-04:00,2024-03-27 10:45:00-04:00,2193.32,2183.109286218252,2213.741427563497,2024-03-27 23:45:00-04:00,2194.71,EOD,0.0979,48.97
2024-04-11,reversal,SHORT,2024-04-11 09:45:00-04:00,2024-04-11 10:30:00-04:00,2334.75,2347.8371434554197,2308.5757130891607,2024-04-11 12:30:00-04:00,2347.8371434554197,SL,-1.0298,-514.9
2024-04-16,reversal,LONG,2024-04-16 10:00:00-04:00,2024-04-16 10:45:00-04:00,2382.83,2364.853035456305,2418.78392908739,2024-04-16 23:45:00-04:00,2381.65,EOD,-0.0873,-43.67
2024-04-26,reversal,SHORT,2024-04-26 10:00:00-04:00,2024-04-26 10:45:00-04:00,2333.46,2345.678823639632,2309.0223527207363,2024-04-26 16:45:00-04:00,2337.42,EOD,-0.356,-178.0
2024-04-30,reversal,SHORT,2024-04-30 09:45:00-04:00,2024-04-30 10:15:00-04:00,2301.36,2313.7184679790585,2276.6430640418835,2024-04-30 23:45:00-04:00,2284.07,EOD,1.3675,683.74
2024-05-01,reversal,LONG,2024-05-01 10:45:00-04:00,2024-05-01 11:30:00-04:00,2307.62,2296.881688455808,2329.0966230883832,2024-05-01 14:00:00-04:00,2296.881688455808,SL,-1.0363,-518.16
2024-05-02,reversal,LONG,2024-05-02 09:45:00-04:00,2024-05-02 10:30:00-04:00,2300.57,2284.8534420010897,2332.003115997821,2024-05-02 23:45:00-04:00,2302.32,EOD,0.0865,43.27
2024-05-30,reversal,SHORT,2024-05-30 10:30:00-04:00,2024-05-30 11:00:00-04:00,2344.55,2349.961970463398,2333.726059073205,2024-05-30 23:45:00-04:00,2343.65,EOD,0.0942,47.12
2024-06-03,reversal,LONG,2024-06-03 09:45:00-04:00,2024-06-03 10:15:00-04:00,2339.39,2329.3644993354037,2359.441001329192,2024-06-03 23:45:00-04:00,2345.59,EOD,0.5795,289.76
2024-06-05,reversal,LONG,2024-06-05 09:45:00-04:00,2024-06-05 10:30:00-04:00,2349.42,2337.6590961957004,2372.9418076085994,2024-06-05 21:30:00-04:00,2372.9418076085994,TP,1.9668,983.42
2024-06-14,reversal,LONG,2024-06-14 11:45:00-04:00,2024-06-14 12:15:00-04:00,2329.18,2323.5650811056184,2340.4098377887626,2024-06-14 16:45:00-04:00,2332.28,EOD,0.4826,241.32
2024-06-17,reversal,LONG,2024-06-17 09:45:00-04:00,2024-06-17 10:30:00-04:00,2324.97,2318.6994809036487,2337.511038192702,2024-06-17 11:30:00-04:00,2318.6994809036487,SL,-1.0622,-531.1
2024-06-28,reversal,SHORT,2024-06-28 10:15:00-04:00,2024-06-28 10:45:00-04:00,2326.48,2333.591212724389,2312.2575745512218,2024-06-28 16:45:00-04:00,2326.24,EOD,-0.0211,-10.55
2024-07-01,reversal,SHORT,2024-07-01 09:45:00-04:00,2024-07-01 10:30:00-04:00,2322.56,2334.5086980859955,2298.6626038280087,2024-07-01 23:45:00-04:00,2325.97,EOD,-0.318,-159.01
2024-08-06,reversal,SHORT,2024-08-06 09:45:00-04:00,2024-08-06 10:30:00-04:00,2392.49,2399.3674503900597,2378.73509921988,2024-08-06 23:45:00-04:00,2385.9,EOD,0.9015,450.75
2024-08-12,reversal,SHORT,2024-08-12 09:45:00-04:00,2024-08-12 10:15:00-04:00,2448.61,2457.79733411409,2430.2353317718203,2024-08-12 11:00:00-04:00,2457.79733411409,SL,-1.0424,-521.22
2024-08-13,reversal,SHORT,2024-08-13 09:45:00-04:00,2024-08-13 10:30:00-04:00,2468.99,2475.865962638913,2455.238074722173,2024-08-13 23:45:00-04:00,2460.84,EOD,1.1286,564.28
2024-08-14,reversal,SHORT,2024-08-14 09:45:00-04:00,2024-08-14 10:45:00-04:00,2450.18,2461.5496087609827,2427.440782478034,2024-08-14 23:45:00-04:00,2453.65,EOD,-0.3395,-169.75
2024-09-05,reversal,SHORT,2024-09-05 10:15:00-04:00,2024-09-05 10:45:00-04:00,2508.71,2520.9376183670665,2484.254763265867,2024-09-05 23:45:00-04:00,2518.21,EOD,-0.8088,-404.41
2024-09-17,reversal,SHORT,2024-09-17 09:45:00-04:00,2024-09-17 10:45:00-04:00,2576.4,2579.9528858146846,2569.294228370631,2024-09-17 11:15:00-04:00,2569.294228370631,TP,1.8902,945.12
2024-09-18,reversal,SHORT,2024-09-18 14:45:00-04:00,2024-09-18 15:15:00-04:00,2565.5,2588.2699187846115,2519.960162430777,2024-09-18 23:45:00-04:00,2564.01,EOD,0.0483,24.15
2024-09-19,reversal,LONG,2024-09-19 09:45:00-04:00,2024-09-19 10:30:00-04:00,2583.18,2569.2334202730044,2611.0731594539907,2024-09-19 23:45:00-04:00,2591.36,EOD,0.5586,279.28
2024-09-20,reversal,LONG,2024-09-20 09:45:00-04:00,2024-09-20 10:30:00-04:00,2614.48,2602.1214453961247,2639.1971092077506,2024-09-20 16:45:00-04:00,2621.62,EOD,0.5462,273.09
2024-09-25,reversal,SHORT,2024-09-25 09:45:00-04:00,2024-09-25 10:45:00-04:00,2659.0,2666.4416831325602,2644.1166337348795,2024-09-25 23:45:00-04:00,2662.49,EOD,-0.5214,-260.69
2024-10-02,reversal,SHORT,2024-10-02 09:45:00-04:00,2024-10-02 10:30:00-04:00,2656.02,2661.2137593736443,2645.6324812527114,2024-10-02 11:00:00-04:00,2645.6324812527114,TP,1.9249,962.45
2024-10-04,reversal,LONG,2024-10-04 09:45:00-04:00,2024-10-04 10:45:00-04:00,2658.32,2647.827541902896,2679.3049161942085,2024-10-04 11:45:00-04:00,2647.827541902896,SL,-1.0372,-518.58
2024-10-08,reversal,SHORT,2024-10-08 09:45:00-04:00,2024-10-08 10:15:00-04:00,2627.58,2642.2049865519953,2598.3300268960093,2024-10-08 23:45:00-04:00,2617.1,EOD,0.6899,344.96
2024-10-14,reversal,SHORT,2024-10-14 09:45:00-04:00,2024-10-14 10:15:00-04:00,2649.47,2661.527396181121,2625.3552076377578,2024-10-14 23:45:00-04:00,2645.59,EOD,0.2894,144.72
2024-10-15,reversal,LONG,2024-10-15 09:45:00-04:00,2024-10-15 10:15:00-04:00,2659.3,2646.483981444278,2684.9320371114445,2024-10-15 23:45:00-04:00,2667.06,EOD,0.5751,287.53
2024-10-16,reversal,LONG,2024-10-16 21:30:00-04:00,2024-10-16 22:00:00-04:00,2681.88,2676.229347237444,2693.1813055251123,2024-10-16 23:30:00-04:00,2676.229347237444,SL,-1.069,-534.51
2024-10-25,reversal,LONG,2024-10-25 09:45:00-04:00,2024-10-25 10:15:00-04:00,2734.89,2725.3841806507376,2753.9016386985245,2024-10-25 16:45:00-04:00,2746.59,EOD,1.1898,594.9
2024-10-28,reversal,LONG,2024-10-28 09:45:00-04:00,2024-10-28 10:15:00-04:00,2739.01,2730.869348537595,2755.29130292481,2024-10-28 23:00:00-04:00,2755.29130292481,TP,1.9521,976.05
2024-11-15,reversal,SHORT,2024-11-15 09:45:00-05:00,2024-11-15 10:30:00-05:00,2565.24,2576.028976789821,2543.662046420357,2024-11-15 16:45:00-05:00,2562.71,EOD,0.1984,99.18
2024-11-29,reversal,LONG,2024-11-29 10:30:00-05:00,2024-11-29 11:00:00-05:00,2659.43,2651.0546012285895,2676.1807975428205,2024-11-29 14:00:00-05:00,2651.0546012285895,SL,-1.0466,-523.28
2024-12-19,reversal,LONG,2024-12-19 13:00:00-05:00,2024-12-19 13:45:00-05:00,2599.69,2591.495520081148,2616.0789598377046,2024-12-19 18:00:00-05:00,2591.495520081148,SL,-1.0476,-523.8
2025-01-02,reversal,LONG,2025-01-02 10:00:00-05:00,2025-01-02 10:45:00-05:00,2654.06,2644.7168084931786,2672.7463830136426,2025-01-02 23:45:00-05:00,2662.77,EOD,0.8905,445.24
2025-01-22,reversal,LONG,2025-01-22 22:15:00-05:00,2025-01-22 23:15:00-05:00,2753.03,2749.2628046818236,2760.5643906363534,2025-01-22 23:45:00-05:00,2751.6,EOD,-0.4831,-241.56
2025-01-23,reversal,LONG,2025-01-23 09:45:00-05:00,2025-01-23 10:45:00-05:00,2746.3,2740.077563070997,2758.744873858007,2025-01-23 12:45:00-05:00,2758.744873858007,TP,1.9373,968.66
2025-01-27,reversal,SHORT,2025-01-27 09:45:00-05:00,2025-01-27 10:15:00-05:00,2742.92,2755.823706212285,2717.1125875754306,2025-01-27 23:45:00-05:00,2742.22,EOD,0.024,12.01
2025-02-04,reversal,SHORT,2025-02-04 09:45:00-05:00,2025-02-04 10:45:00-05:00,2835.72,2841.8291877891547,2823.50162442169,2025-02-04 11:15:00-05:00,2841.8291877891547,SL,-1.0638,-531.92
2025-02-11,reversal,LONG,2025-02-11 10:00:00-05:00,2025-02-11 10:45:00-05:00,2904.62,2890.232583754142,2933.3948324917155,2025-02-11 19:45:00-05:00,2890.232583754142,SL,-1.0271,-513.55
2025-02-19,reversal,SHORT,2025-02-19 10:00:00-05:00,2025-02-19 11:00:00-05:00,2927.86,2939.0205393402257,2905.538921319549,2025-02-19 19:00:00-05:00,2939.0205393402257,SL,-1.0349,-517.47
2025-02-21,reversal,SHORT,2025-02-21 09:45:00-05:00,2025-02-21 10:15:00-05:00,2925.32,2939.552803925476,2896.8543921490486,2025-02-21 12:15:00-05:00,2939.552803925476,SL,-1.0274,-513.7
2025-03-10,reversal,SHORT,2025-03-10 09:45:00-04:00,2025-03-10 10:30:00-04:00,2902.04,2908.134443704205,2889.85111259159,2025-03-10 11:00:00-04:00,2908.134443704205,SL,-1.064,-532.0
2025-03-11,reversal,LONG,2025-03-11 09:45:00-04:00,2025-03-11 10:45:00-04:00,2918.04,2910.858502900419,2932.402994199162,2025-03-11 22:00:00-04:00,2910.858502900419,SL,-1.0543,-527.15
2025-03-13,reversal,LONG,2025-03-13 09:45:00-04:00,2025-03-13 10:45:00-04:00,2950.35,2940.582908171788,2969.884183656424,2025-03-13 11:45:00-04:00,2969.884183656424,TP,1.9601,980.03
2025-03-20,reversal,SHORT,2025-03-20 09:45:00-04:00,2025-03-20 10:15:00-04:00,3030.75,3042.65474012078,3006.94051975844,2025-03-20 13:15:00-04:00,3042.65474012078,SL,-1.0328,-516.38
2025-03-28,reversal,LONG,2025-03-28 10:15:00-04:00,2025-03-28 11:00:00-04:00,3080.4,3070.173684684575,3100.85263063085,2025-03-28 11:30:00-04:00,3070.173684684575,SL,-1.0381,-519.07
2025-04-02,reversal,SHORT,2025-04-02 12:45:00-04:00,2025-04-02 13:30:00-04:00,3123.72,3134.156921339092,3102.846157321815,2025-04-02 16:15:00-04:00,3134.156921339092,SL,-1.0374,-518.68
2025-04-08,reversal,SHORT,2025-04-08 10:00:00-04:00,2025-04-08 11:00:00-04:00,3004.44,3018.6723871124477,2975.9752257751047,2025-04-08 13:15:00-04:00,2975.9752257751047,TP,1.9726,986.3
2025-04-11,reversal,SHORT,2025-04-11 12:00:00-04:00,2025-04-11 12:30:00-04:00,3231.33,3246.233393755132,3201.5232124897357,2025-04-11 16:45:00-04:00,3236.77,EOD,-0.3912,-195.59
2025-04-21,reversal,SHORT,2025-04-21 09:45:00-04:00,2025-04-21 10:45:00-04:00,3416.88,3427.5798369499366,3395.480326100127,2025-04-21 15:00:00-04:00,3427.5798369499366,SL,-1.0364,-518.22
2025-04-24,reversal,LONG,2025-04-24 10:15:00-04:00,2025-04-24 10:45:00-04:00,3327.41,3307.7890851665143,3366.651829666971,2025-04-24 18:30:00-04:00,3366.651829666971,TP,1.9801,990.06
2025-05-02,reversal,SHORT,2025-05-02 10:30:00-04:00,2025-05-02 11:30:00-04:00,3237.06,3261.6373068326475,3187.905386334705,2025-05-02 16:45:00-04:00,3239.42,EOD,-0.1119,-55.95
2025-05-06,reversal,SHORT,2025-05-06 09:45:00-04:00,2025-05-06 10:30:00-04:00,3379.86,3398.2486276291374,3343.0827447417255,2025-05-06 11:30:00-04:00,3398.2486276291374,SL,-1.0212,-510.6
2025-05-15,reversal,LONG,2025-05-15 09:45:00-04:00,2025-05-15 10:15:00-04:00,3205.97,3187.048470383467,3243.813059233066,2025-05-15 18:00:00-04:00,3243.813059233066,TP,1.9794,989.69
2025-05-26,reversal,LONG,2025-05-26 21:45:00-04:00,2025-05-26 22:15:00-04:00,3341.12,3331.34362786289,3360.6727442742194,2025-05-26 23:45:00-04:00,3341.09,EOD,-0.043,-21.48
2025-06-10,reversal,SHORT,2025-06-10 09:45:00-04:00,2025-06-10 10:15:00-04:00,3333.05,3349.667766439152,3299.814467121697,2025-06-10 23:45:00-04:00,3339.32,EOD,-0.4008,-200.39
2025-06-11,reversal,LONG,2025-06-11 10:15:00-04:00,2025-06-11 10:45:00-04:00,3337.47,3330.4904877938284,3351.4290244123426,2025-06-11 11:45:00-04:00,3330.4904877938284,SL,-1.0559,-527.94
2025-08-06,reversal,LONG,2025-08-06 20:00:00-04:00,2025-08-06 20:30:00-04:00,3371.73,3364.8670821422456,3385.455835715509,2025-08-06 23:45:00-04:00,3379.66,EOD,1.0987,549.33
2025-08-12,reversal,LONG,2025-08-12 11:00:00-04:00,2025-08-12 11:30:00-04:00,3353.34,3336.159456154905,3387.7010876901904,2025-08-12 23:45:00-04:00,3349.59,EOD,-0.241,-120.49
2025-08-15,reversal,LONG,2025-08-15 09:45:00-04:00,2025-08-15 10:15:00-04:00,3338.42,3332.4784603547346,3350.303079290531,2025-08-15 16:45:00-04:00,3335.75,EOD,-0.515,-257.51
2025-08-18,reversal,LONG,2025-08-18 22:45:00-04:00,2025-08-18 23:15:00-04:00,3340.91,3331.938253444449,3358.8534931111017,2025-08-18 23:45:00-04:00,3337.75,EOD,-0.3957,-197.84
2025-08-20,reversal,SHORT,2025-08-20 10:45:00-04:00,2025-08-20 11:15:00-04:00,3341.09,3350.5304028760834,3322.2091942478337,2025-08-20 18:00:00-04:00,3350.5304028760834,SL,-1.0413,-520.66
2025-08-27,reversal,LONG,2025-08-27 09:45:00-04:00,2025-08-27 10:30:00-04:00,3383.56,3375.1393624663165,3400.401275067367,2025-08-27 23:45:00-04:00,3390.13,EOD,0.7339,366.96
2025-09-10,reversal,SHORT,2025-09-10 10:15:00-04:00,2025-09-10 10:45:00-04:00,3647.55,3655.7299448602844,3631.190110279432,2025-09-10 23:30:00-04:00,3631.190110279432,TP,1.9523,976.16
2025-09-17,reversal,LONG,2025-09-17 09:45:00-04:00,2025-09-17 10:15:00-04:00,3682.99,3675.735093825658,3697.499812348683,2025-09-17 14:00:00-04:00,3675.735093825658,SL,-1.0538,-526.88
2025-10-24,reversal,LONG,2025-10-24 09:45:00-04:00,2025-10-24 10:15:00-04:00,4123.79,4096.476440259264,4178.417119481473,2025-10-24 16:45:00-04:00,4110.88,EOD,-0.4869,-243.47
2025-10-28,reversal,LONG,2025-10-28 10:00:00-04:00,2025-10-28 11:00:00-04:00,3939.11,3911.052604763487,3995.224790473026,2025-10-28 23:45:00-04:00,3961.08,EOD,0.7691,384.57
2025-10-31,reversal,SHORT,2025-10-31 09:45:00-04:00,2025-10-31 10:45:00-04:00,4016.73,4037.1072638463447,3975.9754723073106,2025-10-31 13:15:00-04:00,3975.9754723073106,TP,1.9809,990.43
2025-11-07,reversal,LONG,2025-11-07 10:45:00-05:00,2025-11-07 11:15:00-05:00,4007.82,3983.27672136951,4056.90655726098,2025-11-07 16:45:00-05:00,3999.97,EOD,-0.3357,-167.87
2025-12-12,reversal,SHORT,2025-12-12 10:00:00-05:00,2025-12-12 10:30:00-05:00,4317.38,4352.668144753352,4246.803710493296,2025-12-12 16:45:00-05:00,4298.51,EOD,0.5237,261.84
2025-12-22,reversal,LONG,2025-12-22 10:00:00-05:00,2025-12-22 10:45:00-05:00,4431.74,4413.199552966109,4468.820894067781,2025-12-22 19:30:00-05:00,4468.820894067781,TP,1.979,989.48
2025-12-31,reversal,SHORT,2025-12-31 09:45:00-05:00,2025-12-31 10:15:00-05:00,4337.15,4354.543162203326,4302.363675593348,2025-12-31 16:45:00-05:00,4317.94,EOD,1.082,541.02
2026-01-12,reversal,LONG,2026-01-12 18:30:00-05:00,2026-01-12 19:00:00-05:00,4592.82,4583.117097516245,4612.225804967509,2026-01-12 20:00:00-05:00,4583.117097516245,SL,-1.0402,-520.1
2026-01-27,reversal,LONG,2026-01-27 10:15:00-05:00,2026-01-27 10:45:00-05:00,5090.96,5054.534526841856,5163.810946316288,2026-01-27 15:45:00-05:00,5163.810946316288,TP,1.9893,994.65
2026-02-09,reversal,LONG,2026-02-09 18:15:00-05:00,2026-02-09 18:45:00-05:00,5031.76,5000.064152040762,5095.151695918477,2026-02-09 23:45:00-05:00,5031.49,EOD,-0.0208,-10.41
2026-02-13,reversal,SHORT,2026-02-13 10:00:00-05:00,2026-02-13 11:00:00-05:00,4997.44,5013.152389718927,4966.015220562144,2026-02-13 11:15:00-05:00,5013.152389718927,SL,-1.0248,-512.41
2026-04-22,reversal,SHORT,2026-04-22 09:45:00-04:00,2026-04-22 10:45:00-04:00,4736.09,4761.754272352991,4684.761455294018,2026-04-22 23:45:00-04:00,4703.92,EOD,1.2383,619.15
2026-05-18,reversal,SHORT,2026-05-18 09:45:00-04:00,2026-05-18 10:45:00-04:00,4546.68,4585.527731368538,4468.984537262924,2026-05-18 19:00:00-04:00,4585.527731368538,SL,-1.01,-505.02
2026-05-25,reversal,LONG,2026-05-25 09:45:00-04:00,2026-05-25 10:15:00-04:00,4567.85,4559.46056111018,4584.628877779642,2026-05-25 19:30:00-04:00,4559.46056111018,SL,-1.0465,-523.24
2026-05-25,reversal,SHORT,2026-05-25 19:30:00-04:00,2026-05-25 20:15:00-04:00,4549.21,4569.175961931234,4509.278076137532,2026-05-25 23:45:00-04:00,4542.38,EOD,0.3225,161.27
